artist (original),"""Best"" pair",Similarity,Character difference,Operations to transform
Antonio del Castillo Saavedra,Antonio del Castillo y Saavedra,0.9666666666666667,2,1
Francisco Pradilla Ortiz,Francisco Pradilla y Ortiz,0.96,2,1
Albert Bayona Fernández,Albert Bayona i Fernández,0.9583333333333334,2,1
Crispin van den Broeck,Chrispijn van den Broeck,0.9565217391304348,2,2
Arthur Timótheo da Costa,Artur Timóteo da Costa,0.9565217391304348,2,2
Víctor Pérez Pallarés,Víctor Pérez i Pallarés,0.9545454545454546,2,1
Cornelis van Dalen (II),Cornelis van Dalen II,0.9545454545454546,2,2
Paulus Joseph Gabriël,Paul Joseph Gabriël,0.95,2,1
Alfred Phillipe Roll,Alfred Philippe Roll,0.95,2,2
Anthonie Palamedes,Anthonie Palamedesz.,0.9473684210526315,2,1
Baldomer Gili Roig,Baldomer Gili i Roig,0.9473684210526315,2,1
Louis Carrogis de Carmontelle,Louis Carrogis Carmontelle,0.9454545454545454,3,1
Michele Damaskinos,Michael Damaskinos,0.9444444444444444,2,2
José Vilar Torres,José Vilar y Torres,0.9444444444444444,2,1
Nicolaes Pietersz Berchem,Nicolaes Pieterszoon Berchem,0.9433962264150944,3,1
Georges Daniel de Monfreid,George-Daniel de Monfreid,0.9411764705882353,2,1
Sebastian Vranckx,Sebastiaen Vrancx,0.9411764705882353,2,2
Cadurcis Plantagenet Ream,Carducius Plantagenet Ream,0.9411764705882353,3,3
Giuseppe Nicolo Vicentino,Giuseppe Niccolò Vicentino,0.9411764705882353,2,2
Maria Auxiliadora Silva,Maria Auxiliadora da Silva,0.9387755102040817,3,1
Claes Cornelisz. Moeyaert,Claes Cornelisz. Moyeart,0.9387755102040817,3,3
Jan Collaert (II),Jan Collaert II,0.9375,2,2
Francesco Coccia,Francesco Cocchi,0.9375,2,2
Margaret Burton,Margaret Bruton,0.9333333333333333,2,2
Charles Michelez,Charles Michel,0.9333333333333333,2,1
Monogrammist CL,Monogrammist AC,0.9333333333333333,2,2
Elisabeth-Louise Vigée Le Brun,Élisabeth Louise Vigée Le Brun,0.9333333333333333,2,2
Christian Winter,Christa Winter,0.9333333333333333,2,2
Wilhelm Janson,Wilhelm Jaensson,0.9333333333333333,2,2
Monogrammist MS,Monogrammist WM,0.9333333333333333,2,2
Monogrammist MS,Monogrammist IM,0.9333333333333333,2,2
Jean-Auguste-Dominique Ingres,Jean Auguste Dominique Ingres,0.9310344827586207,2,2
Jean Pierre Frédéric Barrois,Jean-Pierre-Frédéric Barrois,0.9285714285714286,2,2
Matthias Stomer,Matthias Stom,0.9285714285714286,2,1
Jacques Gondoin,Jacques Godin,0.9285714285714286,2,2
Regina Wilson,Reginald Wilson,0.9285714285714286,2,1
Willem Isaacsz van Swanenburg,Willem Isaacsz Swanenburg,0.9259259259259259,4,1
Charles Piat,Charles Picart,0.9230769230769231,2,2
Paul Schutzer,Paul Schultze,0.9230769230769231,2,2
Richard Wyatt,Richard Waitt,0.9230769230769231,2,2
William Hind,William Hindle,0.9230769230769231,2,1
Andries Grill,Andreas Grill,0.9230769230769231,2,2
Josh Simpson,Joseph Simpson,0.9230769230769231,2,1
Charles Francois Daubigny,Charles-François Daubigny,0.92,2,2
Giacomo Franchini,Giacomo Franceschini,0.918918918918919,3,1
Ludolf Backhuysen,Ludolf Backhuysen II,0.918918918918919,3,1
Hendrick Hondius (I),Hendrik Hondius I,0.918918918918919,3,3
Pablo Ruiz Picasso,Paloma Ruiz Picasso,0.918918918918919,3,2
Cornelius Johnson,Cornelius W. Johnson,0.918918918918919,3,1
John Robins,John Robinson,0.9166666666666666,2,1
William May,William Mayor,0.9166666666666666,2,1
Francisco Bayeu Y Subias,Francisco Bayeu y Subías,0.9166666666666666,2,2
William Pye,William Payne,0.9166666666666666,2,2
Jan Sadeler I,Jan Sadeler,0.9166666666666666,2,1
I Made Wianta,Made Wianta,0.9166666666666666,2,1
Richard Lee,Richard Lewer,0.9166666666666666,2,2
Thomas Gross,Thomas Gosse,0.9166666666666666,2,2
Pieter Janszoon Saenredam,Pieter Jansz. Saenredam,0.9166666666666666,3,1
Alessandro Gnocchi,Alessandro Cocchi,0.9142857142857143,2,1
Eduardo Mac Entyre,Eduardo Macentyre,0.9142857142857143,2,1
Alexandre Fortier,Alexandre Fournier,0.9142857142857143,2,2
Bill Whitten,Bill White,0.9090909090909091,2,2
William John Whittemore,William J. Whittemore,0.9090909090909091,3,1
Maerten Van Heemskerck,Maarten van Heemskerck,0.9090909090909091,2,2
Ignacio Iriarte,Ignacio de Iriarte,0.9090909090909091,3,1
John Harmer,John Hamner,0.9090909090909091,2,2
Regis Francois Gignoux,Régis François Gignoux,0.9090909090909091,2,2
Joseph Rosa,Joseph Roos,0.9090909090909091,2,2
Etienne-Louis Advinent,Étienne Louis Advinent,0.9090909090909091,2,2
Nicolas de Larmessin (I),Nicolas de Larmessin,0.9090909090909091,4,1
Alessandro Ciccarelli,Alessandro Ricciardelli,0.9090909090909091,3,3
Koichi Ogino,Koichi Ono,0.9090909090909091,2,1
Carl Karger,Carl Krüger,0.9090909090909091,2,2
Antonio Brugada,Antonio de Brugada,0.9090909090909091,3,1
Hendrick Hondius,Hendrik Hondius I,0.9090909090909091,3,2
Michel Boucquillon,Michel Bouillon,0.9090909090909091,3,1
Jerome B. Thompson,Jerome Thompson,0.9090909090909091,3,1
Himmat Shah,Himat. Shah,0.9090909090909091,2,2
Frank Bauer,Frank Badur,0.9090909090909091,2,2
Gulammohammed Sheikh,Ghulam Mohammed Sheikh,0.9047619047619048,2,2
Rogier Van Der Weyden,Rogier van der Weyden,0.9047619047619048,2,2
Venia Dimitrakopoulou,Tania Dimitrakopoulou,0.9047619047619048,2,1
Franciszek Myszkowski,Franciszek Paszkowski,0.9047619047619048,2,1
Photis Kontoglou,Fotis Kontoglou,0.9032258064516129,2,1
William J. Shayer,William Shayer,0.9032258064516129,3,1
Michael Busselle,Michael Fussell,0.9032258064516129,2,2
Richard Cooper II,Richard Cooper,0.9032258064516129,3,1
Engjëll Berisha,Engjëll Berisha,0.9032258064516129,2,1
Uroš Weinberger,Uroš Weinberger,0.9032258064516129,2,1
David Shillinglaw,David Shilling,0.9032258064516129,3,1
Cornelis de Haan,Cornelis de Man,0.9032258064516129,2,1
Giuseppe Puglisi,Giuseppe Puglia,0.9032258064516129,2,1
William C. Greene,William Greene,0.9032258064516129,3,1
Giovanni Francesco Camocio,Giovanni Francesco Caroto,0.9019607843137255,3,2
Stanislaw Wyspianski,Stanisław Wyspiański,0.9,2,2
Adriaen Van De Velde,Adriaen van de Velde,0.9,2,2
Wang Yuyang,Wang Yuan,0.9,2,2
Guy-Louis Vernansal,Guy Louis Vernansal I,0.9,3,2
Luis Paret Y Alcazar,Luis Paret y Alcázar,0.9,2,2
Friedrich Amerling,Friedrich von Amerling,0.9,4,1
Tang Yong,Tang Yongli,0.9,2,1
L S Lowry,L. S. Lowry,0.9,2,2
Schelte Adams Bolswert,Schelte a Bolswert,0.9,4,2
Jean Francois Millet,Jean-François Millet,0.9,2,2
Claude Joseph Vernet,Claude Joseph Verdat,0.9,2,1
Philippe Jacques de Loutherbourg,Philip James de Loutherbourg,0.9,5,2
Pietro Francesco Cittadini,Pierfrancesco Cittadini,0.8979591836734694,4,2
John Frederick Herring,"John Frederick Herring, Jr.",0.8979591836734694,5,1
John Frederick Herring,"John Frederick Herring, Sr.",0.8979591836734694,5,1
Johannes Kuhnen,Johannes Kuben,0.896551724137931,2,1
Jimmy Lueders,Jimmy C. Lueders,0.896551724137931,3,1
Charles Counts,Charles Couzens,0.896551724137931,3,2
Thomas Anshutz,Thomas Anschütz,0.896551724137931,2,2
James Watkins,James C. Watkins,0.896551724137931,3,1
Nicola Martini,Nicholas Martin,0.896551724137931,3,3
Charles Counts,Charles Coumont,0.896551724137931,3,2
Benjamin Bowden,Benjamin Brown,0.896551724137931,3,2
Emilio Schuberth,Emil Schubert,0.896551724137931,3,2
Pieter Molijn,Pieter de Molijn,0.896551724137931,3,1
Francisco Javier Parcerisa Boada,Francisco Javier Parcerisa,0.896551724137931,6,1
Bernard Hoffman,Bernard Holman,0.896551724137931,2,1
Paul Thompson,Pauline Thompson,0.896551724137931,3,1
Martti Kapanen,Matti Karppanen,0.896551724137931,3,2
William Wissing,Willem Wissing,0.896551724137931,2,1
Abraham Newman,Abraham Neumann,0.896551724137931,2,2
Antonia Guzmán,Antonia Guzmán,0.896551724137931,2,1
Constantin Brancusi,Constantin Brâncuși,0.8947368421052632,2,2
Pieter van der Beek,Pieter van der Veen,0.8947368421052632,2,2
Hermanus Jan Hendrik van Rijkelijkhuysen,Hermanus Jan Hendrik Rijkelijkhuizen,0.8947368421052632,6,2
Esaias Van De Velde,Esaias van de Velde,0.8947368421052632,2,2
Giovan Francesco Gessi,Giovan Francesco de Rossi,0.8936170212765957,4,2
Jean Baptiste Simeon Chardin,Jean-Baptiste-Siméon Chardin,0.8928571428571429,3,3
Cal Lane,Carl Lange,0.8888888888888888,2,2
Angelo de Rossi,Angelo Rossi,0.8888888888888888,3,1
Ernest Richter,Ernest Rocher,0.8888888888888888,2,2
Karel van Mander,Karel van Mander III,0.8888888888888888,4,1
Etienne-Charles Leguay,Étienne-Charles Le Guay,0.8888888888888888,2,2
Hannah Frank,Hannah Franklin,0.8888888888888888,3,1
Johannes Lutma,Johannes Buma,0.8888888888888888,2,2
Peeter Baltens,Pieter Balten,0.8888888888888888,2,2
Gerard Muller,Gerhard Müller,0.8888888888888888,2,2
Johann Daniel Herz,Johann Daniel Holz,0.8888888888888888,2,1
Louis Charland,Louis Carrand,0.8888888888888888,2,2
Harriet Bell,Harriet Bellows,0.8888888888888888,3,1
Michael Mayhew,Michael Mayer,0.8888888888888888,2,2
Cornelis van Jagen,Cornelis van Dalen,0.8888888888888888,2,2
William Sanger,William Unger,0.8888888888888888,2,1
Frederick Wilson,Frederick Williamson,0.8888888888888888,4,1
Olle Baertling,Olle Bærtling,0.8888888888888888,2,1
Michael Beerens,Michael Beer,0.8888888888888888,3,1
Theodore Gericault,Théodore Géricault,0.8888888888888888,2,2
Joseph Francis Nollekens,Josef Frans Nollekens,0.8888888888888888,4,2
John Valadez,John M. Valadez,0.8888888888888888,3,1
Andreja Eržen,Andreja Eržen,0.8888888888888888,2,1
Sir Anthony van Dyck,Anthony van Dyck,0.8888888888888888,4,1
Adolph De Meyer,Adolph Meyer,0.8888888888888888,3,1
Inji Efflatoun,Inji Aflatoun,0.8888888888888888,2,1
George B. Sharp,George Sharp,0.8888888888888888,3,1
Thomas Gobert,Thomas Roberts,0.8888888888888888,2,2
Juan José del Carpio,Juan José Carpio,0.8888888888888888,4,1
Mario De Luigi,Mario Deluigi,0.8888888888888888,2,1
Johann Friedrich Bolt,Johann Friedrich Boeck,0.8837209302325582,2,1
Johann Friedrich Bolt,Johann Friedrich Voigt,0.8837209302325582,2,2
Domenico Bussolin,Domenico Bresolin,0.8823529411764706,2,1
Vladimir Janousek,Vladimír Janoušek,0.8823529411764706,2,2
Hugo Van Der Goes,Hugo van der Goes,0.8823529411764706,2,2
Giuseppe Pietroniro,Giuseppe Peroni,0.8823529411764706,4,3
Sir William Beechey,William Beechey,0.8823529411764706,4,1
Sir Nathaniel Bacon,Nathaniel Bacon,0.8823529411764706,4,1
Leon Wyczolkowski,Leon Wyczółkowski,0.8823529411764706,2,1
Johannes Steltman,Johannes Snellman,0.8823529411764706,2,2
Antonio Carminati,Antonio Carbonati,0.8823529411764706,2,1
Maurice Minkowski,Maurycy Minkowski,0.8823529411764706,2,2
Gerd Hartung,Bernd Hartung,0.88,2,2
Michael Burt,Michael Bauer,0.88,3,3
Michael Burt,Michael Buthe,0.88,3,2
Jan Rooseboom,Jan Rozeboom,0.88,2,1
Joseph Yeager,Joseph Weger,0.88,2,2
Michael Burt,Michael Bergt,0.88,2,2
Charles Aubry,Charles Auty,0.88,2,1
Michael Burt,Michal Burget,0.88,3,2
Edward Rogers,Edward Roper,0.88,2,2
Gordon Coster,Gordon Close,0.88,3,3
Joseph-Alexandre Boichard,Joseph Alexandre Guichard,0.88,3,2
Elias Zayat,Elias Al-Zayat,0.88,3,1
Robert J. King,Robert King,0.88,3,1
Julien Blaine,Julien Babin,0.88,3,3
Frans Lemmens,Fons Lemmens,0.88,2,1
Frans Lemmens,Hans Lemmens,0.88,2,1
Frans Lemmens,Frans Lommen,0.88,2,2
Aref Rayess,Aref El Rayess,0.88,3,1
Samuel H. Owen,Samuel Owen,0.88,3,1
Hans Collaert,Jan Collaert,0.88,2,2
Lucas Cranach,Lucas Cornac,0.88,3,3
Louise Vien,Louise Vincent,0.88,3,2
Deborah Kelly,Deborah Bell,0.88,2,2
Carlos Marin,Carlo Martini,0.88,3,3
Harry Davis,Harry A. Davis,0.88,3,1
George Dureau,George Duran,0.88,2,2
Robert Bosisio,Robert Boss,0.88,3,2
William Fan,William Franks,0.88,3,2
Charles Felix,Charles Felu,0.88,2,1
Richard Meek,Richard McBee,0.88,3,2
Emil Baumann,Emil Beurmann,0.88,2,2
Richard Maly,Richard Lally,0.88,2,2
Michel Goma,Michael Gorman,0.88,3,3
Charles Felix,Charles Fell,0.88,2,1
John B. Martin,John Martin,0.88,3,1
Richard Meek,Richard Meyer,0.88,2,2
Cornelis Bloemaert (II),Cornelis Bloemaert,0.8780487804878049,5,1
Alejandro Mono González,Alejandro González,0.8780487804878049,5,1
Alexander Stewart,Alexander Stern,0.875,3,2
Friedrich Winter,Friedrich Eibner,0.875,3,3
Christine Borland,Christine Blank,0.875,3,2
Christine Meisner,Christine Milne,0.875,3,3
Francisco Fierro,Francisco Sierra,0.875,2,2
Charlotte Moorman,Charlotte Moore,0.875,3,1
Domenico Cresti,Domenico Carretti,0.875,3,2
Ferdinand Katona,Ferdinand Fanton,0.875,3,3
Miloslav Chlupac,Miloslav Chlupáč,0.875,2,1
Francesco Venezia,Francesco Vinea,0.875,3,2
Viliam Forberger,Vilmos Forberger,0.875,4,2
Ali Ali,Ali Adeli,0.875,2,1
Francisco Fierro,Francisco Rivero,0.875,3,3
Cornelis Visscher (II),Cornelis Visscher,0.8717948717948718,5,1
Jacob van der Schley,Jacob van der Sluys,0.8717948717948718,4,3
Joseph T. Pearson,"Joseph T. Pearson, Jr.",0.8717948717948718,5,1
Pieter van der Kruyf,Pieter van der Brug,0.8717948717948718,3,2
Pieter van der Kruyf,Peter van der Kruis,0.8717948717948718,3,2
Hans Mattis-Teutsch,János Mattis-Teutsch,0.8717948717948718,3,2
Anthony Shaw,Anthony Law,0.8695652173913043,2,1
Renee Gagnon,René Gagnon,0.8695652173913043,2,1
Jon Kaufman,Jane Kaufman,0.8695652173913043,2,2
Hans Glauber,Hans Glaser,0.8695652173913043,2,1
Charles Vyse,Charles Vos,0.8695652173913043,2,2
Pierre le Roy,Pierre Roy,0.8695652173913043,3,1
Eduard Caro,Eduardo Cano,0.8695652173913043,2,2
Eduard Caro,Eduard Cauer,0.8695652173913043,3,2
David Chan,David Chapman,0.8695652173913043,3,1
Allan Grant,Allan Gorman,0.8695652173913043,3,3
Emilio Villa,Emilio Vilà,0.8695652173913043,2,1
David Cerny,David Berney,0.8695652173913043,2,2
Geoffrey Mann,Geoff Mann,0.8695652173913043,3,1
Willie Cole,Willie Cools,0.8695652173913043,2,2
Jacob Pieter van den Bosch,Pieter van den Bosch,0.8695652173913043,6,1
Frank Waters,Frank Walts,0.8695652173913043,3,2
Simon Miller,Simon Maier,0.8695652173913043,3,2
Peter Bullock,Peter Bull,0.8695652173913043,3,1
Peter Tilley,Peter Tully,0.8695652173913043,2,2
Carlo Ponti,Carlo Donati,0.8695652173913043,2,2
Hans Jegli,Hans Jegli II,0.8695652173913043,3,1
Hyun Chung,Hyun Ju Chung,0.8695652173913043,3,1
Lee In-sung,Lee Inseoung,0.8695652173913043,3,2
Carlo Lorenzetti,Carlo Leonetti,0.8666666666666667,4,3
Charles James,Charles James Lea,0.8666666666666667,4,1
Sebastian Hann,Sebastian Hennig,0.8666666666666667,3,2
Clifford Rainey,Clifford Hanney,0.8666666666666667,2,2
Clifford Rainey,Clifford Minney,0.8666666666666667,3,2
Charles Graffart,Charles Krafft,0.8666666666666667,3,2
David Ellsworth,David Alesworth,0.8666666666666667,2,2
Francesca Longo,Francesca Leone,0.8666666666666667,3,2
David Ellsworth,David Aylsworth,0.8666666666666667,2,1
Hendrik Fortman,Hendrik Feltman,0.8666666666666667,2,1
Pedro Rodríguez,Peter Rodríguez,0.8666666666666667,2,2
Philippe-Jacques de Loutherbourg,Philip James de Loutherbourg,0.8666666666666667,6,2
Vítor Meireles,Victor Meirelles,0.8666666666666667,2,2
Andrea de Lione,Andrea di Leone,0.8666666666666667,2,2
Roberto Almagno,Roberto Altmann,0.8666666666666667,3,3
Friedrich Krebs,Friedrich Krepp,0.8666666666666667,2,1
Andrea de Lione,Andrea de Litio,0.8666666666666667,4,2
Etienne Meunier,Etienne Meslier,0.8666666666666667,2,1
Giuseppe Crespi,Giuseppe Cesari,0.8666666666666667,2,2
Giuseppe Crespi,Giuseppe Carosi,0.8666666666666667,3,3
Wolfgang Ganter,Wolfgang Wagner,0.8666666666666667,3,3
Friedrich Krebs,Friedrich Kraus,0.8666666666666667,2,1
Giovanni Mansueti,Giovanni Masi,0.8666666666666667,4,2
Charles James,Charles James Fox,0.8666666666666667,4,1
Ernel Martinez,Emanuel Martinez,0.8666666666666667,2,2
Guillermo Mora,Guillermo Monroy,0.8666666666666667,2,2
Jonathan Richardson the Elder,Jonathan Richardson the younger,0.8666666666666667,3,1
Elisabeth Deane,Elisabeth Dugne,0.8666666666666667,2,1
Geoffrey Whiting,Geoffrey White,0.8666666666666667,3,1
Riccardo Benassi,Riccardo Cessi,0.8666666666666667,3,2
John Arthur Fowler,John Arthur Poulter,0.8648648648648649,3,3
Alessandro Quaranta,Alessandro Baratta,0.8648648648648649,3,2
Hendrick van Balen,Hendrick van Zuylen,0.8648648648648649,2,1
Frederick Swinton,Frederick Swynnerton,0.8648648648648649,4,2
William D. Carlson,William H. Clarkson,0.8648648648648649,3,3
Honoré Fragonard,Jean-Honoré Fragonard,0.8648648648648649,5,1
Sir Lawrence Alma Tadema,Lawrence Alma-Tadema,0.8636363636363636,5,2
Jerome Martin Langlois,Jérôme-Martin Langlois,0.8636363636363636,3,3
Zbysław Marek Maciejewski,Zbysław Maciejewski,0.8636363636363636,6,1
James Abbott McNeill Whistler,James McNeill Whistler,0.8627450980392157,7,1
Graham Hay,Graham Hyde,0.8571428571428571,3,2
Thomas Brunton,Thomas Bunting,0.8571428571428571,3,3
Christopher Bailey,Christopher Brady,0.8571428571428571,4,2
Francesc Boix,Francesco Botti,0.8571428571428571,4,3
Georges Jacob,Georges Lacombe,0.8571428571428571,3,3
Georges Jacob,Georges Jacquot,0.8571428571428571,3,2
Theodor Pistek,Theodor Pištěk,0.8571428571428571,2,2
Daniel Belcher,Daniel Butcher,0.8571428571428571,2,1
Charles Bowman,Charles Codman,0.8571428571428571,2,2
Charles Bowman,Charles Boland,0.8571428571428571,3,2
Charles Bowman,Charles Holman,0.8571428571428571,2,2
Christopher Bailey,Christopher Paice,0.8571428571428571,3,3
Francesc Boix,Francesco Bosio,0.8571428571428571,3,3
El Marian,Elio Mariani,0.8571428571428571,3,2
George Townshend,George Towne,0.8571428571428571,4,2
Daniel Belcher,Daniel Frecher,0.8571428571428571,2,2
Georges Fouquet,Georges Bouet,0.8571428571428571,3,2
Federico de Madrazo,Pedro de Madrazo,0.8571428571428571,4,3
David Diao,David Danon,0.8571428571428571,3,3
David Diao,David Daoud,0.8571428571428571,3,2
Vincenzo Maria Coronelli,Vincenzo Marinelli,0.8571428571428571,6,1
Glenn Anderson,Helen Anderson,0.8571428571428571,2,2
Thomas Chandler,Thomas Sadler,0.8571428571428571,3,2
Carol Harrison,Carolyn Harris,0.8571428571428571,4,2
Francisco de Cidón,Francisco de León,0.8571428571428571,3,1
Daniela Rossell,Daniela Rossi,0.8571428571428571,3,1
Carol Harrison,Colin Harrison,0.8571428571428571,4,2
Thomas Melville,Thomas Melvin,0.8571428571428571,3,1
George Herbert McCord,George Herbert Macrum,0.8571428571428571,4,3
Johann Heinrich Fuseli,Johann Heinrich Egli,0.8571428571428571,4,1
David Scherman,David Schulman,0.8571428571428571,2,1
Johann Brand,Jan Brand,0.8571428571428571,3,2
Michel Molard,Michael McClard,0.8571428571428571,2,2
John Dolan,John Tolman,0.8571428571428571,2,2
Barry Johnston,Harry Johnsson,0.8571428571428571,2,2
John Blades,John Blake,0.8571428571428571,2,2
Alfonso Grosso,Alfonso Grassi,0.8571428571428571,2,2
William Haggerty,William Hart,0.8571428571428571,4,2
Johann Heinrich Fuseli,Johann Heinrich Hose,0.8571428571428571,4,2
Richard Ritter,Richard Rainer,0.8571428571428571,3,2
Joan Casals,Juan Casas,0.8571428571428571,2,2
Jose Mora,Josie Morway,0.8571428571428571,3,3
William Dudley,William Cubley,0.8571428571428571,2,2
Willem van den Goorberg,Willem van den Berg,0.8571428571428571,5,1
Reinhard Mucha,Reinhard Fuchs,0.8571428571428571,2,2
Albert Besnard,Robert Besnard,0.8571428571428571,2,1
Jane Teller,Jan Heller,0.8571428571428571,2,2
Nicholas Georgiadis,Nikos Georgiadis,0.8571428571428571,4,2
William Randle,William Ranney,0.8571428571428571,3,2
Anton Hofer,Anne Hofer,0.8571428571428571,3,2
Anna Dimitrova,Anna Timiryova,0.8571428571428571,3,3
Antonio Fiorentino,Antonio Cosentino,0.8571428571428571,3,2
Kveta Pacovska,Květa Pacovská,0.8571428571428571,2,2
Maarten De Vos,Maerten de Vos,0.8571428571428571,2,2
William Randle,William Rainey,0.8571428571428571,4,3
Andrea Melloni,Andrea Belloli,0.8571428571428571,2,2
Robert Hendery,Robert Heindel,0.8571428571428571,3,2
Robert Harding,Robert Darling,0.8571428571428571,2,2
Joseph Johnson,Joshua Johnson,0.8571428571428571,4,2
Josep Sala,Josep Palau,0.8571428571428571,2,2
William Randle,William Hindle,0.8571428571428571,2,1
William Randle,William Sadler,0.8571428571428571,3,3
James Horsburgh,James More Horsburgh,0.8571428571428571,5,1
Miki Yamamoto,Hiroki Yamamoto,0.8571428571428571,3,2
Quentin Metsys,Quinten Metsys,0.8571428571428571,2,2
Pieter Loos,Peter Joos,0.8571428571428571,2,2
Paul Thuile,Paul Thiem,0.8571428571428571,3,3
Petr Ivanovich Kotov,Petr Ivanovich Borisov,0.8571428571428571,2,2
Pierre Guyotat,Pierre Guyenot,0.8571428571428571,4,2
Paul Botello,Paul Bell,0.8571428571428571,3,2
Sir David Wilkie,David Wilkie,0.8571428571428571,4,1
Hendrik Meyer,Hendrik Meerman,0.8571428571428571,4,2
Peter Chang,Peter Cain,0.8571428571428571,3,3
Paul Greenberg,Paul Ehrenberg,0.8571428571428571,2,2
Peter Chang,Peter Lang,0.8571428571428571,2,1
Pieter Loos,Peter Roos,0.8571428571428571,2,2
Jacquie Bablet,Jacques Sablet,0.8571428571428571,3,3
Pseudo-Jacquemart de Hesdin,Jacquemart de Hesdin,0.851063829787234,7,1
Jean Baptiste Claude Odiot,Jean-Baptiste Claudot,0.851063829787234,6,2
Claes Jansz. Visscher,Claes Janszoon Visscher II,0.851063829787234,4,2
Johann Jakob Schübler,Johann Jakob Müller,0.85,4,2
Robert William Vonnoh,Robert William Wood,0.85,4,3
Ramón Rodríguez Barcaza,Rodríguez Barcaza,0.85,6,1
George Henry Goddard,George Henry Edwards,0.85,4,3
Franz Gabriel Fiesinger,Gabriel Fiesinger,0.85,6,1
Bartolommeo Bandinelli,Bartolomeo Pinelli,0.85,5,2
Marià Pidelaserra,Marià Pidelaserra Brias,0.85,6,1
Edward W. Redfield,Edward Willis Redfield,0.85,1,1
Willem Swanenburgh,Willem Van Swaanenburg,0.85,6,3
Julian O. Davidson,Julian Oliver Davidson,0.85,1,1
Meister von Großgmain,Master of Großgmain,0.85,4,3
Charles Spencer,Charles Spencelayh,0.8484848484848485,1,1
Sergio Fermariello,Sergio Cariello,0.8484848484848485,4,1
Andreas Golinski,Andreas Slominski,0.8484848484848485,2,2
Fernand Massignon,Fernando Mignoni,0.8484848484848485,5,3
Stefan Okołowicz,Stefan Bakałowicz,0.8484848484848485,2,2
Caroline O'Brien,Catherine O'Brien,0.8484848484848485,5,2
Federico Sancho,Federico Schianchi,0.8484848484848485,4,2
Francesca Grilli,Francesco Barilli,0.8484848484848485,5,2
Alessandro Pessoli,Alessandro Pomi,0.8484848484848485,4,2
Cornelis Knuysting,Cornelis Koning,0.8484848484848485,5,2
Francesca Grilli,Francesco Zerilli,0.8484848484848485,2,2
Jan van Halbeeck,Jan van Glabbeeck,0.8484848484848485,2,2
Constantin Huygens,Constantin Guys,0.8484848484848485,4,2
Louis Bonnard,Louis Brocard,0.8461538461538461,3,2
Helen Marten,Helen Maclaren,0.8461538461538461,4,2
Hiroshi Seto,Hiroshi Sugito,0.8461538461538461,1,1
José Carvalho,Rosa Carvalho,0.8461538461538461,2,2
Sadie Williams,Sue Williams,0.8461538461538461,3,1
Juliana Stein,Julia Steiner,0.8461538461538461,4,2
Antonio Manuel,Antonio Maea,0.8461538461538461,3,2
Samuel Bennett,Samuel Bentz,0.8461538461538461,3,2
Mario Carbone,Mario Surbone,0.8461538461538461,2,1
Henri Carvallo,Henri Callot,0.8461538461538461,4,2
Koshiro Onchi,Kōshirō Onchi,0.8461538461538461,2,2
Herbert Gehr,Herbert Gentry,0.8461538461538461,2,2
Susan Hiller,Susanna Heller,0.8461538461538461,3,2
Carlos Poveda,Carlos Moedas,0.8461538461538461,3,3
Samuel Parker,Samuel Palmer,0.8461538461538461,2,1
Carel Allard,Charles Allard,0.8461538461538461,3,3
Sarah Dodge,Sarah A. Doidge,0.8461538461538461,4,2
Cornelis Bega,Cornelis Boel,0.8461538461538461,3,2
Samuel Parker,Samuel Walker,0.8461538461538461,2,2
Claude Michel,Claude Picher,0.8461538461538461,2,2
Claudia Comte,Claudio Conte,0.8461538461538461,2,2
Magda Hueckel,Magda Helmcke,0.8461538461538461,4,3
Leonard Freed,Leonard Fryer,0.8461538461538461,3,2
Samuel Parker,Samuel Parrot,0.8461538461538461,4,2
Michael Glancy,Michael Alan,0.8461538461538461,3,2
Patrick Jouin,Patrick Pound,0.8461538461538461,3,3
Terry Adkins,Terry Atkinson,0.8461538461538461,3,2
Michael Foye,Michael Forbes,0.8461538461538461,2,2
Zhang Weikang,Zhang Weiping,0.8461538461538461,2,1
Walter Florell,Walter Prell,0.8461538461538461,3,1
Richard Nowitz,Richard Nott,0.8461538461538461,3,2
Richard Haka,Richard Nakian,0.8461538461538461,3,3
Jillian Moore,William Moore,0.8461538461538461,2,2
Daphne Mason,Daphne Jameson,0.8461538461538461,3,2
Richard Haka,Richard Hayman,0.8461538461538461,2,2
Adolf Menzel,Adolf Mosengel,0.8461538461538461,3,2
I Wayan Regep,I Wayan Regug,0.8461538461538461,2,1
Pieter Coecke,Peter Boeckel,0.8461538461538461,3,3
Jean Boucault,Jean Bouchaud,0.8461538461538461,3,2
Bruce Davidson,Bruce Davies,0.8461538461538461,3,2
Pieter Xaveri,Pieter Savery,0.8461538461538461,2,2
Giorgio Guidi,Giorgio Ghisi,0.8461538461538461,2,2
Randy Morgan,Randall Morgan,0.8461538461538461,1,1
James Karales,James Charles,0.8461538461538461,2,2
Nicolas Tomson,Nicola Tyson,0.8461538461538461,3,2
Phil Roberts,Sheila Roberts,0.8461538461538461,3,3
Stefano Cerio,Stefano Pieri,0.8461538461538461,2,2
Michael James,Michael Adams,0.8461538461538461,2,2
Friedrich Christoph Dietrich,Friedrich Christoph Hirt,0.8461538461538461,6,3
Gustave Beer,Gustav Bechler,0.8461538461538461,4,2
